,productType,description,origin,links,id
352,Unknown,Chimeric vaccine (coronavirus and influenza),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a570bf40f3c8d5090893915e4fd74530
353,Antibodies,"LY3127804, anti-Angiopoietin 2 (Ang2) antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a5fbdf4e5446b9a805d28c5b663e0b6c
354,Antibodies,Antibodies,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a62a1a31b9ad26a72fa3e902e0433835
355,Cell-based therapies,"CAP-1002, allogenic cardiosphere-derived cells",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a63c50ce4fbd2e8e658df85a42b075c0
356,Other,"desidustat, a hypoxia inducible factor prolyl hydroxylase inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a73fb0ff6b31bd4812550e512047be03
357,RNA-based vaccine,mRNA (ARCoV),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a85e47eb6ac27ef7e75c0227dcbdb18a
358,Live attenuated virus,MV-014-210,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,a9ea277a3f75831f8c022ccbd201980a
359,Other,ABX464,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ab5386f70fabbb7a3d655ffb9748ad0b
360,Antibodies,"itolizumab, anti-CD6 IgG1 monoclonal antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ab9d81d6b900bfda638ace8498813209
361,Protein subunit,Structurally modified spherical particles of the tobacco mosaic virus (TMV),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ac45eeb400a1844ddf604cd9be3e063c
362,Other,"ST266, cell-free biologic made from anti-inflammatory proteins secreted by placental cells",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ade88fb136955339eaa634082061d91e
363,Cell-based therapies,Natural killer cell-based therapy,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ae0d2f021978780c215cdbb08f96167e
364,Other,"PB1046, long-acting, sustained release human vasoactive intestinal peptide (VIP) analogue",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ae663d0a7a2c59e526f13e5889711ec0
365,RNA-based vaccine,mRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,af85c829ffb24e7bb252d0a711584b59
366,Other,Ruconest (recombinant human C1 esterase inhibitor),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b01764a60d63b1133a91b547c0300464
367,Antivirals,"Ganovo (danoprevir), hepatitis C virus NS3 protease inhibitor; ritonavir; interferon, approved in China to treat Hepatitis C",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b0453bc1a9a5c7cb1dce7002d4d8acd5
368,Other,"Brilacidin, a defensin mimetic",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b06a8795bd84cf23339e48f05b827966
369,Antibodies,Novel biosynthetic convalescent plasma (BCP),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b12cb7a088c3468695fd5c71db83c1f5
370,RNA-based treatments,"OT-101, a TGF-Beta antisense drug candidate",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b18e82d306624a977156a6d9f899403f
371,Scanning compounds to repurpose,Artificial intellegence-based screening to identify repurposed drug combinations,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b247607e7cafa355a7617e916eb1f717
372,Replicating viral vector,"Replicating viral vector, live viral vectored vaccine based on attenuated influenza virus backbone (intranasal)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b369f331855c3f456b01391f98f86838
373,Antibodies,"Sylvant (siltuximab), interleukin-6 targeted monoclonal",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b3c4b814363dffbf716a68dae20ace0c
374,Cell-based therapies,Allogeneic T-cell therapies,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b465bf18ebeea65fd5693679a2564c3c
375,Protein subunit,"Protein subunit; S protein, baculovirus production",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b4ffd3e1cade7ac3dfa7caf5a0856bc5
376,Virus-like particle,"Virus-like particles, lentivirus, and baculovirus vehicles",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b53f59fb9e704eec21a8b5a81663b6d2
377,Protein subunit,Protein subunit; recombinant spike protein with Advax adjuvant (COVAX-19),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b5b6a478e798dbae11000c4e8ce5de59
378,Unknown,LV-SMENP-DC Dendritic cells modified with lentiviral vector expressing synthetic minigene based on domains of selected viral proteins; administered with antigen-specific cytotoxic T lymphocytes,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b65c1ef0751b20173b016a8b8e200a42
379,Unknown,Unknown,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b66a3bedcbf1a5d937229be460930320
380,Unknown,AVI-205,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b6efff9f54e71d047c8481f4b336579b
381,Device,"CytoSorb (blood purification device, extracorporeal cytokine adsorber))",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b7429575c289158410073e8cc1c3eeda
382,Other,"nitazoxanide, antiprotozoal",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b7441c9cfaca08f71b1e26a52ee8f5f4
383,Antibodies,Antibodies from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b76c93cd226fb933496fc5c5cb776b4f
384,RNA-based vaccine,LNP-mRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b77e7d62d4a8e4809fdbe659c6ffa880
385,Antibodies,Non-viral gene therapy to produce monoclonal antibodies,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b7bd3ce7617374a420d46659587de5b4
386,Other,"NT-I7 (efineptakin alfa), long-acting human IL-7",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,b8d594edc2f4d2e34b6a07ff10307446
387,Antibodies,COVI-SHIELD/COVI-TRACE/COVI-GUARD antibody cocktail that binds to three different epitopes,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ba118bcc84f57ce2602047ab68444208
388,Non-replicating viral vector,Oral Ad5 S,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,baa7065e10ba149be4786c48afddfc50
389,Protein subunit,"Protein subunit; DPX-COVID-19, protein subunit, peptide antigens formulated in LNP",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bb44359bdbf45a6766cdd749f6ad1ffd
390,Other,"Lysteda/Cyklokapron/LB1148 (tranexamic acid), an antifibrinolytic",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bc1f1692ff37c966e09d7f8badbb54f3
391,Antibodies,Convalescent plasma (blood plasma from recovered patients),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bc2b46d3f040bc2d4417d7198801763a
392,Antivirals,"emetine hydrochloride
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bd491b5497f6f9b8e37ab0e4e7137fc5
393,Unknown,Unknown,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bd7e53c6251c4a7f245ee1da1ef68740
394,Non-replicating viral vector,"Non-replicating viral vector; Oral Vaccine
 platform",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bda5a0b4a555ad5b0285c77faca32b24
395,Other,"sPIF (synthetic pre implantation factor)
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,be1890f76ad2209ab8d2f1b3356eaf8a
396,Other,"losmapimod, oral selective p38 mitogen activated protein kinase inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,be1ecaee28fecf64969065d29989891d
397,Protein subunit,"RBD (baculovirus production
expressed in Sf9 cells)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,be47ca264224f7f5db4e2b203cb00ab9
398,Inactivated virus,"Inactivated (Inactivated + CpG 1018), VLA2001",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bee2e19c9743ac46a19d82b0b3a6c7c7
399,Antibodies,"IC14, recombinant chimeric anti-CD14 monoclonal antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,beeb40cc8eeafe7424bd611619aa7417
400,Antivirals,"DAS181, recombinant sialidase (nebulized)
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bf70870a44fbcabfe3b61dd492f11778
401,Protein subunit,Protein subunit; Ii-Key peptide,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,bf76c3b4e502d3c2cac0d77c3e4e2366
402,Protein subunit,Subunit vaccine,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c011eb516f9b41da6c50b21612109171
403,Dormant / Discontinued,"Xofluza (baloxavir marboxil), polymerase acidic endonuclease inhibitor
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c0a6be2d950318879146e9d9046232fd
404,Other,"pH barrier, transepithelial nebulized alkaline treatment",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c0d0ebfe3961919283f51a6242546fef
405,Other,Traumakine (interferon beta 1-a),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c15884c380829cc317df5bb535f95924
406,Dormant / Discontinued,Washed microbiota transplantation,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c1773ccbb5d1eb74736c2cbf9f6217a9
407,Other,colchicine,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c1ce2c89b58bea59ec193f1d475f33ab
408,Antibodies,Antibodies from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c1ebdeae007f2a3435713d95ceb01292
409,RNA-based vaccine,RNA; mRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c2915876507ade555a8d107adf2e62c9
410,Other,"Luvox (fluvoxamine), a selective serotonin reuptake inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c346a5449d22d3d24175d6d1032d8dad
411,Cell-based therapies,"PLX cell product, placenta-based cell therapy",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c396399929e33fba33a68163ac151de4
412,Other,"heparin; low molecular weight heparin (enoxaparin), anticoagulant
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c3d351df49a28ca1a0239237d57787a8
413,RNA-based vaccine,RNA; liposome-encapsulated mRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c3d7666f00f2568ac8fbe1d26ee23ee0
414,Protein subunit,Protein subunit; S protein,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c3fc6c79b69dc33bf22dae43878042ed
415,Antibodies,"BRII-196 and BRII-198, Antibodies from recovered COVID-19 patients",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c48a983bc7a334672a2695cd2d3bd6dd
416,Unknown,Unknown,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c5461ab24c9cc64d7d703225856dc1f2
417,Antivirals,"BTL-tml
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c5727f8c5578c8f1b6401c5de0e6776b
418,Other,"Otezla (apremilast), inhibitor of phosphodiesterase 4 (PDE4)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c5b6f553b913e70931cb8f20e16ea4a5
419,Non-replicating viral vector,"Non-replicating viral vector, MVA expressing structural proteins",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c65ebcb34e1d27cace2a1254f52f0482
420,Protein subunit,Protein subunit; spike based,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c70cc52ec68fe03ffbbcd3ac7a830ef8
421,Replicating viral vector,Replicating viral vector; measles vector,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c7d12fbb6d4abccf5d3e1a1751655347
422,Antibodies,Antibodies from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c8d40e86f90c33af099d3fde3639eed5
423,Other,almitrine,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c8f4b7b2ef64ba5634cd7903475cc45c
424,Antibodies,"leronlimab (PRO 140), a CCR5 antagonist",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c939acac9146ff99969c572f0e048ce1
425,Antivirals,"Prezcobix (darunavir, HIV-1 protease inhibitor/cobicistat, CYP3A inhibitor)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c940f53e1b543170ba77ce0c624d2fd4
426,Antibodies,Mix of neutralizing antibodies isolated from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,c995dcd831931262a542e6d07cba1c02
427,Other,"roscovitine seliciclib, cyclin-dependent kinase (CDK)2/9 inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cae6a8e4814b6cd14b674c4b1c07340a
428,Antibodies,Antibody for immunocompromised patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cafef43a6c9b6313e4d98d06ca11355d
429,Antibodies,"CERC-002, anti-LIGHT monoclonal antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cb06ac1e3e0075ac15e6755dbbf5714b
430,Antivirals,ISR-50,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cb1efd14a6b7179ec4e2183cfe5bb4d5
431,Protein subunit,"Protein subunit, recombinant S1-Fc fusion protein",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cb5a9239a3002fdb869abae070d5d321
432,Protein subunit,Targeted (Langerhans cell specific) protein subunit; spike based,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cbedc7b50b65caa84205e09cee7d8dd1
433,Antibodies,"Actemra (tocilizumab), interleukin-6 receptor antagonist",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cc96f85271d710c239f4c51ef349a5b0
434,Virus-like particle,VLP (CoVLP)+ Adjuvant (CpG 1018),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ccc249f4565bb8821f36fc614449df55
435,Cell-based therapies,Bone marrow-derived allogenic mesenchymal stem cells (BM-Allo-MSC),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ccd5f9208c68d4f3cbb6a8b68a9a3704
436,Other,"AQCH, plant-derived (phytopharmaeutical) drug",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cce2225d00ab5f847248883324b98bae
437,Protein subunit,"Protein subunit, recombinant protein, nanoparticles (based on S-protein and other epitopes)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cd3ba78e681b5e891d3b6f85cdb198ae
438,DNA-based,"bacTRL-Spike
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cdf890ef934098895a330c5f54eba923
439,Other,"Aldactone (spironolactone), aldosterone antagonist",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ce18b7a96c005bf8c905c4d6798511c6
440,Replicating viral vector,M2-deficient single replication (M2SR) influenza vector,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ceecf567e1e623a8b5410f705e6b2021
441,Other,"Razoprotafib,
  Tie 2 activating compound (AKB-9778)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,cf4432417c7b2192be53340c9610d82c
442,Cell-based therapies,"Allogenic, adipose-derived mesenchymal stem cells (HB-adMSCs)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d051d67d3e81ae8c27a4d8662957ba39
443,Other,"Pulmozyme (nebulised dornase alfa), a recombinant DNase enzyme",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d052fd7d9f1f149fce08705030ea35f8
444,Unknown,"TerraCoV2
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d074d857cde98a29a5f6402071599e6e
445,Inactivated virus,Inactivated (inactivated + CpG 1018),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d0b2b6e60588bf89d9441734f1ed0a1a
446,DNA-based,"DNA plasmid, needle-free delivery",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d10bb89493b994e9f4068201e7089e0d
447,Replicating bacterial vector,Recombinant LVS ΔcapB – vectored vaccine expressing multiple SARS-CoV-2 antigens,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d163ef8ac1bb87cbc069201b62b3c9fd
448,RNA-based vaccine,RNA; LNP-nCoVsaRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d1aa1d48b80af0548fab38fe25abdb24
449,Other,Microbiome therapeutic,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d2012f0b78a7d6e81fa384b2112b6014
450,RNA-based vaccine,RNA; mRNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d2423e5825e73b9912bff21684b31dcb
451,Virus-like particle,VLP (CoVLP)+ Adjuvant,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d251b84ffa93f7a0335a23b0040b5404
452,Other,"MRx-4DP0004, strain of Bifidobacterium breve isolated from the gut microbiome of a healthy human",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d29257e4664ec1959ef6cd3b51b19064
453,Protein subunit,OMV-based vaccine,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d2a485d086f7f8f2cf1882ddf8f26002
454,Cell-based therapies,"Allocetra, early apopototic cells",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d3030b98b532a3f2f5ef312e1d1b387f
455,Live attenuated virus,Codon deoptimized live attenuated virus,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d3fdd042fc4d6038936ab166721a158a
456,Replicating viral vector,VSV-S,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d4732b441dafc9bf36ed0934c9553007
457,Dormant / Discontinued,"Novaferon, Nova, interferon, licensed in China for Hepatitis B",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d4b81c6465813fa7e261adf26f9df539
458,Other,"Gleevac (imatinib), kinase inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d53178552595aab9d0071836d7a5e0f7
459,Cell-based therapies,Mesenchymal stem cells,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d55efe4b79b82486beee2fa29bf79f3b
460,Other,"raloxifene (Evista), an estrogen agonist/antagonist",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d587031cc7f973f008471b6236251eb6
461,Other,ivermectin,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d65a3487fa611b3ebaf95f6da7d95fdd
462,Antivirals,"AT-527, oral purine nucleotide prodrug",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d6d6cd32974a975be321ed7af0bcada7
463,Other,"LAM-002A (apilimod dimesylate), PIKfyve kinase inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d78c312675298bb4752d181e34350add
464,Other,ARMS-1,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,d99b6a58547212c2451d8eb94684c418
465,RNA-based vaccine,"mRNA
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,dafa01f6c15f2efb28eeb717775a7f62
466,Other,BXT-25; glycoprotein,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,dc88549d3dcf6feb570318ca160068a8
467,Antibodies,"MEDI3506, monoclonal antibody targeting interleukin 33",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,dd1d6437f60260e2bb5731b903736159
468,Antibodies,Antibodies from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,df5302851252853364a883f6d642392d
469,Antibodies,"Gamifant (emapalumab), anti-interferon gamma antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,dfd09aa4cbdcaa00a7df6d1208d8d369
470,DNA-based,DNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,dfe5dc097100445630c0185a296dfa6d
471,Cell-based therapies,Mesenchymal stem cells,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e02879ab3a8dfaf9a90a9ae6aeed46e6
