,url,pdf,country,startDate,trialStatus,design,blinding,arms,covid19Status,patientSetting,outcome,treatmentType,id,location.id,size,endDate,Status
393,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_California_UnitedStates,California_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
394,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Colorado_UnitedStates,Colorado_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
395,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Florida_UnitedStates,Florida_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
396,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Georgia_UnitedStates,Georgia_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
397,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Illinois_UnitedStates,Illinois_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
398,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Louisiana_UnitedStates,Louisiana_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
399,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Maryland_UnitedStates,Maryland_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
400,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Missouri_UnitedStates,Missouri_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
401,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_NewYork_UnitedStates,NewYork_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
402,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_NorthCarolina_UnitedStates,NorthCarolina_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
403,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Oklahoma_UnitedStates,Oklahoma_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
404,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Pennsylvania_UnitedStates,Pennsylvania_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
405,https://ClinicalTrials.gov/show/NCT04358081,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,3,,Hospital,"Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events","HCQ, HCQ + AZT, SOC",NCT04358081_Washington_UnitedStates,Washington_UnitedStates,444,2020-11-01T00:00:00Z,Unknown
406,https://ClinicalTrials.gov/show/NCT04359095,,Colombia,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,4,,Hospital,"Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, Serious Adverse Events","AZT, HCQ, LPV/r, SOC",NCT04359095_Bogota_Colombia,Bogota_Colombia,1600,2020-10-01T00:00:00Z,Dead
407,https://ClinicalTrials.gov/show/NCT04359095,,Colombia,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,4,,Hospital,"Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Treatment-emergent Adverse Events, Serious Adverse Events","AZT, HCQ, LPV/r, SOC",NCT04359095_Huila_Colombia,Huila_Colombia,1600,2020-10-01T00:00:00Z,Dead
408,https://ClinicalTrials.gov/show/NCT04359316,,Iran,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Triple,2,,Hospital,"Mortality, Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Serious Adverse Events","AZT, HCQ",NCT04359316_Tehran_Iran,Tehran_Iran,40,2020-05-01T00:00:00Z,Dead
409,https://ClinicalTrials.gov/show/NCT04359537,,Pakistan,2020-04-01T00:00:00Z,Recruiting,Randomised,Single,2,,Healthcare Workers,"Mortality, ICU Admission, Hospitalization, Other Mild Symptoms, Treatment-emergent Adverse Events","HCQ, SOC",NCT04359537_Islamabad_Pakistan,Islamabad_Pakistan,200,2020-08-01T00:00:00Z,Dead
410,https://ClinicalTrials.gov/show/NCT04359615,,Iran,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Triple,2,,Hospital,"Mortality, Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Serious Adverse Events",FPV + HCQ,NCT04359615_Tehran_Iran,Tehran_Iran,40,2020-05-01T00:00:00Z,Dead
411,https://ClinicalTrials.gov/show/NCT04359953,,France,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,3,,Hospital,"Mortality, ICU Admission, Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea","ARBs, AZT, HCQ",NCT04359953_Paris_France,Paris_France,1600,2021-06-01T00:00:00Z,Dead
412,https://clinicaltrials.gov/show/NCT04360759,,South Africa,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,,Outpatient,,"HCQ, SOC",NCT04360759_Pretoria_SouthAfrica,Pretoria_SouthAfrica,560,,Unknown
413,https://ClinicalTrials.gov/show/NCT04361318,,Egypt,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,2,,Hospital,"Mortality, Viral Load or Clearance, Ferritin, IL-6, Tumor Necrosis Factor (Any), Prothrombin, PaO2-FiO2, Respiratory Rate","HCQ + Antivirals, SOC",NCT04361318_Cairo_Egypt,Cairo_Egypt,100,2020-10-01T00:00:00Z,Dead
414,https://ClinicalTrials.gov/show/NCT04362189,,United States,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,4,,Hospital,"Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, IL-6, IL-10, Tumor Necrosis Factor (Any), White Blood Cell Count, Monocyte Count, Lymphocyte Count, Neutrophils, Platelet Count, Hemoglobin, D-Dimer, Creatinine Phosphokinase, Myoglobin, Troponin, Prothrombin, Electrolytes, INR, ALT, Albumin, Bilirubin, Glucose, CD4, CD8, Blood Urea Nitrogen, Blood Gas, ECG, SpO2, Bicarbonates, Renal Outcome (Unspecified)","HCQ + AZT, HCQ + AZT + Stem cells, SOC, Stem cells",NCT04362189_Texas_UnitedStates,Texas_UnitedStates,100,2020-10-01T00:00:00Z,Dead
415,https://ClinicalTrials.gov/show/NCT04362332,,Netherlands,2020-04-01T00:00:00Z,Status Unclear,Randomised,Open-Label,3,,Hospital,"Mortality, ICU Admission, Clinical Improvement Score (Any), Treatment-emergent Adverse Events","HCQ, SOC",NCT04362332_Utrecht_Netherlands,Utrecht_Netherlands,25,2020-06-01T00:00:00Z,Dead
416,https://ClinicalTrials.gov/show/NCT04363060,,France,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,,Hospital,"Mortality, ICU Admission, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Adverse Events","Amoxicillin/clavulanate, AZT + Amoxicillin/clavulanate",NCT04363060_Paris_France,Paris_France,104,2020-07-01T00:00:00Z,Dead
417,https://ClinicalTrials.gov/show/NCT04363203,,United States,2020-04-01T00:00:00Z,Suspended,Single-Arm,Quadruple,3,Confirmed,Outpatient,"Mortality, Hospitalization, Cough, Fever, Dyspnea","AZT, HCQ, SOC",NCT04363203_California_UnitedStates,California_UnitedStates,300,2021-03-01T00:00:00Z,Dead
418,https://ClinicalTrials.gov/show/NCT04363450,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Quadruple,2,,Healthcare Workers,Labor Absenteeism,"HCQ, SOC",NCT04363450_Louisiana_UnitedStates,Louisiana_UnitedStates,1700,2021-03-01T00:00:00Z,Unknown
419,https://ClinicalTrials.gov/show/NCT04363827,,Italy,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,4,,"Healthy Exposed, Outpatient","Serious Adverse Events, Quality of Life","HCQ, SOC",NCT04363827_Rome_Italy,Rome_Italy,2300,2020-09-01T00:00:00Z,Unknown
420,https://ClinicalTrials.gov/show/NCT04363866,,United States,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Single,2,Confirmed And Suspected,Unclear,"Mortality, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Adverse Events, Serious Adverse Events, Quality of Life","HCQ, SOC",NCT04363866_Oregon_UnitedStates,Oregon_UnitedStates,40,2020-12-01T00:00:00Z,Dead
421,https://ClinicalTrials.gov/show/NCT04364022,,Switzerland,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,,Healthy Exposed,,"HCQ, LPV/r",NCT04364022_Bern_Switzerland,Bern_Switzerland,300,2021-03-01T00:00:00Z,Unknown
422,https://ClinicalTrials.gov/show/NCT04364815,,Philippines,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Double,2,,Healthcare Workers,,"HCQ, SOC",NCT04364815_Quezon_Philippines,Quezon_Philippines,960,2021-05-01T00:00:00Z,Unknown
423,https://ClinicalTrials.gov/show/NCT04365231,,France,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,,Outpatient,"ICU Admission, Hospitalization","HCQ + AZT, SOC",NCT04365231_Paris_France,Paris_France,50,2020-06-01T00:00:00Z,Unknown
424,https://clinicaltrials.gov/show/NCT04365582,,France,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,4,,Outpatient,,"AZT, HCQ, LPV/r, SOC",NCT04365582_Paris_France,Paris_France,640,,Unknown
425,https://ClinicalTrials.gov/show/NCT04366089,,Italy,2020-04-01T00:00:00Z,Recruiting,Randomised,Single,4,,Hospital,"Mortality, IL-6, IL-10, Tumor Necrosis Factor (Any), CD8","HCQ + AZT, HCQ + AZT + Non-invasive respiratory support + Nutrition",NCT04366089_Rome_Italy,Rome_Italy,152,2020-10-01T00:00:00Z,Dead
426,https://clinicaltrials.gov/show/NCT04366245,,Spain,2020-04-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,,Hospital,"Mortality, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Serious Adverse Events, Radiographic Findings","HCQ + AZT or LPV/r + IFN, Plasma based therapy",NCT04366245_Madrid_Spain,Madrid_Spain,72,,Dead
427,https://ClinicalTrials.gov/show/NCT04369365,,Austria,2020-04-01T00:00:00Z,Recruiting,Randomised,Single,2,,Outpatient,Treatment-emergent Adverse Events,"AZT, SOC",NCT04369365_Vienna_Austria,Vienna_Austria,200,2020-08-01T00:00:00Z,Unknown
428,https://ClinicalTrials.gov/show/NCT04369742,,United States,2020-04-01T00:00:00Z,Suspended,Randomised,Double,2,,Hospital,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Fever, C-Reactive Protein, IL-6, Platelet Count, Hemoglobin, ALT, AST, Bilirubin, Glucose, LDH","HCQ, SOC",NCT04369742_NewYork_UnitedStates,NewYork_UnitedStates,626,2021-06-01T00:00:00Z,Dead
429,https://clinicaltrials.gov/show/NCT04370015,,Pakistan,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,2,,Healthcare Workers,"Labor Absenteeism, Adverse Events","HCQ, SOC",NCT04370015_Punjab_Pakistan,Punjab_Pakistan,374,,Unknown
430,https://ClinicalTrials.gov/show/NCT04370262,,United States,2020-04-01T00:00:00Z,Recruiting,Randomised,Triple,3,,Hospital,Mortality,"HCQ, HCQ + Other, SOC",NCT04370262_NewYork_UnitedStates,NewYork_UnitedStates,942,2020-09-01T00:00:00Z,Dead
431,https://ClinicalTrials.gov/show/NCT04370782,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,4,,Outpatient,"ICU Admission, Hospitalization, Adverse Events","HCQ + AZT + Zinc, HCQ + Zinc + Antibiotics",NCT04370782_NewYork_UnitedStates,NewYork_UnitedStates,750,2020-09-01T00:00:00Z,Unknown
432,https://ClinicalTrials.gov/show/NCT04371107,,France,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,,Outpatient,,"AZT, SOC",NCT04371107_Paris_France,Paris_France,64,2020-06-01T00:00:00Z,Unknown
433,https://ClinicalTrials.gov/show/NCT04371406,,France,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,"Mortality, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Other Mild Symptoms, Adverse Events, Serious Adverse Events, Quality of Life","HCQ + AZT, Nutrition",NCT04371406_Paris_France,Paris_France,2770,2020-08-01T00:00:00Z,Dead
434,https://ClinicalTrials.gov/show/NCT04371523,,Canada,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,2,,Healthcare Workers,"Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, Adverse Events","HCQ, SOC",NCT04371523_Ontario_Canada,Ontario_Canada,1100,2020-07-01T00:00:00Z,Dead
435,https://ClinicalTrials.gov/show/NCT04372017,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Double,4,,"Healthy Exposed, Healthcare Workers",,"HCQ, Vitamins",NCT04372017_SouthDakota_UnitedStates,SouthDakota_UnitedStates,1739,2022-04-01T00:00:00Z,Unknown
436,https://clinicaltrials.gov/show/NCT04372082,,France,2020-04-01T00:00:00Z,Not Recruiting,Randomised,Single,5,,Hospital,"Mortality, Hospitalization","CCB + Other, HCQ, SOC",NCT04372082_Nord_France,Nord_France,480,,Dead
437,https://ClinicalTrials.gov/show/NCT04372628,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Triple,3,Confirmed,Outpatient,"Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",NCT04372628_Colorado_UnitedStates,Colorado_UnitedStates,600,2020-12-01T00:00:00Z,Dead
438,https://ClinicalTrials.gov/show/NCT04372628,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Triple,3,Confirmed,Outpatient,"Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",NCT04372628_Massachusetts_UnitedStates,Massachusetts_UnitedStates,600,2020-12-01T00:00:00Z,Dead
439,https://ClinicalTrials.gov/show/NCT04372628,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Triple,3,Confirmed,Outpatient,"Mortality, ICU Admission, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Other Mild Symptoms, Quality of Life","HCQ, LPV/r, SOC",NCT04372628_Tennessee_UnitedStates,Tennessee_UnitedStates,600,2020-12-01T00:00:00Z,Dead
440,https://ClinicalTrials.gov/show/NCT04373733,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,3,Suspected Or Confirmed,Hospital,"ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, SpO2, Respiratory Rate","FPV, HCQ + AZT + Zinc, SOC",NCT04373733_London_UnitedKingdom,London_UnitedKingdom,450,2021-03-01T00:00:00Z,Unknown
441,https://ClinicalTrials.gov/show/NCT04373733,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,3,Suspected Or Confirmed,Hospital,"ICU Admission, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, SpO2, Respiratory Rate","FPV, HCQ + AZT + Zinc, SOC",NCT04373733_Westminster_England_UnitedKingdom,Westminster_England_UnitedKingdom,450,2021-03-01T00:00:00Z,Unknown
442,https://clinicaltrials.gov/show/NCT04374019,,United States,2020-01-01T00:00:00Z,Recruiting,Randomised,Open-Label,4,Confirmed,Unclear,,"HCQ, HCQ + AZT, HCQ + Ivermectin, Other",NCT04374019_DistrictofColumbia_UnitedStates,DistrictofColumbia_UnitedStates,240,,Unknown
443,https://clinicaltrials.gov/show/NCT04374552,,United States,2020-02-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,3,Confirmed,Unclear,Viral Load or Clearance,"HCQ + AZT, SOC",NCT04374552_DistrictofColumbia_UnitedStates,DistrictofColumbia_UnitedStates,140,,Unknown
444,https://ClinicalTrials.gov/show/NCT04374903,,Jordan,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Confirmed,Unclear,"Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO","HCQ + AZT, HCQ + Other",NCT04374903_Amman_Jordan,Amman_Jordan,58,2020-08-01T00:00:00Z,Dead
445,https://ClinicalTrials.gov/show/NCT04374942,,Canada,2020-05-01T00:00:00Z,Recruiting,Randomised,Quadruple,2,,Healthcare Workers,"Mortality, Hospitalization, Viral Load or Clearance, Labor Absenteeism, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Other Mild Symptoms, Adverse Events, Quality of Life, Distress","HCQ, SOC",NCT04374942_Ontario_Canada,Ontario_Canada,988,2020-08-01T00:00:00Z,Dead
446,https://clinicaltrials.gov/show/NCT04376814,,Iran,2020-03-01T00:00:00Z,Not Recruiting,Non-Randomised,Open-Label,2,Confirmed,Hospital,"Mortality, Hospitalization, Non-invasive Ventilation, Dyspnea, C-Reactive Protein, SpO2","HCQ + FPV, HCQ + LPV/r",NCT04376814_Tehran_Iran,Tehran_Iran,40,,Dead
447,https://clinicaltrials.gov/show/NCT04377646,,Tunisia,2020-01-01T00:00:00Z,Not Recruiting,Randomised,Triple,3,Healthy,Healthy Unexposed,,"HCQ, HCQ + Zinc, SOC",NCT04377646_Tunis_Tunisia,Tunis_Tunisia,660,,Unknown
448,https://ClinicalTrials.gov/show/NCT04379492,,United States,2020-05-01T00:00:00Z,Recruiting,Randomised,Double,2,Confirmed,Hospital,"Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04379492_NewYork_UnitedStates,NewYork_UnitedStates,120,2021-05-01T00:00:00Z,Unknown
449,https://clinicaltrials.gov/show/NCT04380818,,Spain,2020-04-01T00:00:00Z,Recruiting,Non-Randomised,Open-Label,7,Confirmed,Hospital,,"HCQ + LPV/r + TCZ + AZT + Corticosteroids + Anticoagulants + Non-invasive respiratory support, Radiation therapy + HCQ + LPV/r + TCZ + AZT + Corticosteroids + Anticoagulants + Non-invasive respiratory support",NCT04380818_Madrid_Spain,Madrid_Spain,106,,Unknown
450,https://ClinicalTrials.gov/show/NCT04381962,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed Or Suspected,Outpatient,"Mortality, Pneumonia or ARDS","AZT, SOC",NCT04381962_Birmingham_UnitedKingdom,Birmingham_UnitedKingdom,800,2020-09-01T00:00:00Z,Dead
451,https://ClinicalTrials.gov/show/NCT04381962,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed Or Suspected,Outpatient,"Mortality, Pneumonia or ARDS","AZT, SOC",NCT04381962_Dundee_UnitedKingdom,Dundee_UnitedKingdom,800,2020-09-01T00:00:00Z,Dead
452,https://ClinicalTrials.gov/show/NCT04381962,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed Or Suspected,Outpatient,"Mortality, Pneumonia or ARDS","AZT, SOC",NCT04381962_London_UnitedKingdom,London_UnitedKingdom,800,2020-09-01T00:00:00Z,Dead
453,https://ClinicalTrials.gov/show/NCT04381962,,United Kingdom,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed Or Suspected,Outpatient,"Mortality, Pneumonia or ARDS","AZT, SOC",NCT04381962_Oxfordshire_England_UnitedKingdom,Oxfordshire_England_UnitedKingdom,800,2020-09-01T00:00:00Z,Dead
454,https://clinicaltrials.gov/show/NCT04381988,,United States,2020-08-01T00:00:00Z,Recruiting,Randomised,Triple,2,Healthy,Healthy Unexposed,,"HCQ + Radiation therapy, Radiation therapy",NCT04381988_DistrictofColumbia_UnitedStates,DistrictofColumbia_UnitedStates,132,,Unknown
455,https://ClinicalTrials.gov/show/NCT04382625,,United States,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,"Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Cardiac Outcome (Unspecified)","HCQ, SOC",NCT04382625_Idaho_UnitedStates,Idaho_UnitedStates,120,2022-01-01T00:00:00Z,Dead
456,https://ClinicalTrials.gov/show/NCT04382846,,Egypt,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,4,Confirmed,Unclear,,"Antivirals + AZT, Ivermectin + Antivirals, Ivermectin + Antivirals + AZT, Ivermectin + HCQ",NCT04382846_Cairo_Egypt,Cairo_Egypt,80,2030-12-01T00:00:00Z,Unknown
457,https://ClinicalTrials.gov/show/NCT04384380,,Taiwan,2020-05-01T00:00:00Z,Completed,Randomised,Open-Label,2,Confirmed,Unclear,"Adverse Events, Radiographic Findings","HCQ, SOC",NCT04384380_Taoyuan_Taiwan*,Taoyuan_Taiwan*,33,2020-05-01T00:00:00Z,Unknown
458,https://ClinicalTrials.gov/show/NCT04384458,,Brazil,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Healthy,Healthcare Workers,"Adverse Events, Heart Rate, ECG","HCQ, SOC",NCT04384458_Brasilia_Brazil,Brasilia_Brazil,400,2020-10-01T00:00:00Z,Unknown
459,https://ClinicalTrials.gov/show/NCT04385264,,Switzerland,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,2,Confirmed,Outpatient,"Adverse Events, Distress","HCQ, SOC",NCT04385264_Vaud_Switzerland,Vaud_Switzerland,800,2020-08-01T00:00:00Z,Unknown
460,https://ClinicalTrials.gov/show/NCT04387760,,Bahrain,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,3,Confirmed,Unclear,"Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Organ Failure or Dysfunction (SOFA), Ferritin, Lymphocyte Count, D-Dimer, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","FPV, HCQ, SOC",NCT04387760_Manama_Bahrain,Manama_Bahrain,150,2021-04-01T00:00:00Z,Dead
461,https://ClinicalTrials.gov/show/NCT04389359,,United Kingdom,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Healthy,Healthy Unexposed,Mortality,"HCQ, SOC",NCT04389359_Cambridgeshire_England_UnitedKingdom,Cambridgeshire_England_UnitedKingdom,1500,2021-08-01T00:00:00Z,Dead
462,https://clinicaltrials.gov/show/NCT04390061,,Italy,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,Invasive Mechanical Ventilation or ECMO,"HCQ, HCQ + JAKi",NCT04390061_Ancona_Italy,Ancona_Italy,116,,Unknown
463,https://ClinicalTrials.gov/show/NCT04390152,,Colombia,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,2,Confirmed,Hospital,"Mortality, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), Adverse Events, Ferritin, IL-6, IL-8, IL-10, Tumor Necrosis Factor (Any), Lymphocyte Count, D-Dimer","HCQ + LPV/r or AZT, Stem cells",NCT04390152_Antioquia_Colombia,Antioquia_Colombia,40,2020-12-01T00:00:00Z,Dead
464,https://ClinicalTrials.gov/show/NCT04390594,,Senegal,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,"Hospitalization, Viral Load or Clearance, Organ Failure or Dysfunction (SOFA), Serious Adverse Events","HCQ, HCQ + AZT",NCT04390594_Dakar_Senegal,Dakar_Senegal,186,2021-02-01T00:00:00Z,Unknown
465,https://ClinicalTrials.gov/show/NCT04391127,,Mexico,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Double,3,Confirmed,Hospital,"Hospitalization, Invasive Mechanical Ventilation or ECMO","HCQ + Ivermectin, Ivermectin",NCT04391127_Aguascalientes_Mexico,Aguascalientes_Mexico,108,2020-08-01T00:00:00Z,Unknown
466,https://clinicaltrials.gov/show/NCT04392128,,France,2020-05-01T00:00:00Z,Not Recruiting,Randomised,Quadruple,3,Confirmed,Outpatient,"Mortality, Viral Load or Clearance, Cough, Fever, Dyspnea, Anti SARS-COV-2 Titers","HCQ + AZT, SOC",NCT04392128_Paris_France,Paris_France,114,,Dead
467,https://clinicaltrials.gov/show/NCT04392973,,Saudi Arabia,2020-10-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,Clinical Improvement Score (Any),"HCQ + FPV, SOC",NCT04392973_Riyadh_SaudiArabia,Riyadh_SaudiArabia,520,,Unknown
468,https://clinicaltrials.gov/show/NCT04394182,,Spain,2020-05-01T00:00:00Z,Recruiting,Single-Arm,Open-Label,1,Confirmed,Hospital,SpO2,Radiation therapy + Non-invasive respiratory support + LPV/r + HCQ + AZT + Other + Anticoagulants + Corticosteroids + TCZ,NCT04394182_Madrid_Spain,Madrid_Spain,15,,Unknown
469,https://ClinicalTrials.gov/show/NCT04394442,,Saudi Arabia,2020-05-01T00:00:00Z,Recruiting,Randomised,Open-Label,2,Confirmed,Hospital,"Mortality, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO","HCQ, SOC",NCT04394442_Riyadh_SaudiArabia,Riyadh_SaudiArabia,200,2020-08-01T00:00:00Z,Dead
