,sha,source,title,doi,pmcid,pubmedId,license,abstractText,publishTime,authors,journal,idMsftPaper,hasFullText,fullTextFile,url,id,whoCovidence
909,1b7eb331a01bd30355e381342396524f7ba5c786,MedRxiv;WHO,Estimatingexcess1-yearmortalityfromCOVID-19accordingtounderlyingconditionsandageinEngland:arapidanalysisusingNHShealthrecordsin3.8millionadults,10.1101/2020.03.22.20040287,,,medrxiv,"RAPID COMMUNICATION 22 March 2020 Estimating excess 1- year mortality from COVID-19 according to underlying conditions and age in England: a rapid analysis using NHS health records in 3.8 million adults Background: The medical, health service, societal and economic impact of the COVID-19 emergency has unknown effects on overall population mortality. Previous models of population mortality are based on death over days among infected people, nearly all of whom (to date at least) have underlying conditions. Models have not incorporated information on high risk conditions or their longer term background (pre-COVID-19) mortality. We estimated the excess number of deaths over 1 year under different COVID-19 incidence rates and differing mortality impacts. Methods: Using population based linked primary and secondary care electronic health records in England (HDR UK - CALIBER), we report the prevalence of underlying conditions defined by UK Public Health England COVID-19 guidelines (16 March 2020) in 3,862,012 individuals aged ≥30 years from 1997-2017. We used previously validated phenotypes, openly available (https://caliberresearch.org/portal), for each condition using ICD-10 diagnosis, Read, procedure and medication codes. We estimated the 1-year mortality in each condition, and developed simple models of excess COVID-19-related deaths assuming relative risk (RR) of the impact of the emergency (compared to background mortality) of 1.2, 1.5 and 2.0. Findings: 20.0% of the population are at risk according to current PHE guidelines, of which; 13.7% were age>70 years and 6.3% aged ≤70 years with ≥1 underlying condition (cardiovascular disease (2.3%), diabetes (2.2%), steroid therapy (1.9%), severe obesity (0.9%), chronic kidney disease (0.6%) and chronic obstructive pulmonary disease, COPD (0.5%). Multimorbidity (co-occurrence of ≥2 conditions in an individual) was common (10.1%). The 1-year mortality in the at-risk population was 4.46%, and age and underlying conditions combine to influence background risk, varying markedly across conditions (5.9% in age>70 years, 8.6% for COPD and 13.1% in those with ≥3 or more conditions). In a suppression scenario (at SARS CoV2 rates of 0.001% of the UK population), there would be minimal excess deaths (3 and 7 excess deaths at relative risk, RR, 1.5 and 2.0 respectively). At SARS CoV2 rates of 10% of the UK population (mitigation) the model estimates the numbers of excess deaths as: 13791, 34479 and 68957 (at RR 1.2, 1.5 and 2.0 respectively). At SARS CoV2 rates of 80% in the UK population (do-nothing), the model estimates the number of excess deaths as 110332, 275,830 and 551,659 (at RR 1.2, 1.5 and 2.0) respectively. Interpretation: We provide the public, researchers and policy makers a simple model to estimate the excess mortality over 1 year from COVID-19, based on underlying conditions at different ages. If the relative mortality impact of COVID-19 were to be about 20% (similar magnitude as the established winter vs summer mortality excess), then the excess deaths would be 0 when 1 in 100 000 (suppression), 13791 when 1 in 10 (mitigation) and 110332 when 8 in 10 are infected (do nothing) scenario. However, the relative impact of COVID-19 is unknown. If the emergency were to double the mortality risk, then we estimate 7, 68957 and 551,659 excess deaths in the same scenarios. These results may inform the need for more stringent suppression measures as well as efforts to target those at highest risk for a range of preventive interventions.",2020-03-24,"Banerjee,Amitava;Pasea,Laura;Harris,Steve;Gonzalez-Izquierdo,Arturo;Torralbo,Ana;Shallcross,Laura;Noursadeghi,Mahdad;Pillay,Deenan;Pagel,Christina;Wong,WaiKeong;Langenberg,Claudia;Williams,Bryan;Denaxas,Spiros;Hemingway,Harry",,216357116,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.22.20040287,11hi1jel,
1508,3974a65a8385d42a936e327c1e8ca92cf2f979a1,BioRxiv;WHO,DevelopmentofReverseTranscriptionLoop-mediatedIsothermalAmplification(RT-LAMP)AssaysTargetingSARS-CoV-2,10.1101/2020.03.09.983064,,,biorxiv,"Epidemics of Coronavirus Disease 2019 (COVID-19) now have more than 100,000 confirmed cases worldwide. Diagnosis of COVID-19 is currently performed by RT-qPCR methods, but the capacity of RT-qPCR methods is limited by its requirement of high-level facilities and instruments. Here, we developed and evaluated RT-LAMP assays to detect genomic RNA of SARS-CoV-2, the causative virus of COVID-19. RT-LAMP assays in this study can detect as low as 100 copies of SARS-CoV-2 RNA. Cross-reactivity of RT-LAMP assays to other human Coronaviruses was not observed. We also adapted a colorimetric detection method for our RT-LAMP assay so that the tests potentially performed in higher throughput.",2020-03-24,"Park,Gun-Soo;Ku,Keunbon;Baek,Seung-Hwa;Kim,SeongJun;Kim,SeungIl;Kim,Bum-Tae;Maeng,Jin-Soo",bioRxiv,214723283,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.09.983064,1qn5y4gc,
158,379d7eb6a7394d8b20aacdafc2167fbe881b7c2a,MedRxiv;WHO,ModellingtheepidemiologicaltrendandbehaviorofCOVID-19inItaly,10.1101/2020.03.19.20038968,,,medrxiv,"As of March 16, 2020, over 185,000 across the world, Italy became the red hotspot for the COVID-19 pandemic after China. With over 35,000 cases and 2900 deaths reported in the month of March in Italy, it is necessary to stimulate epidemic trend to understand the behavior of COVID-19 in Italy. By S.E.I.R. simulation, we estimated the most representative epidemic parameters occurred from March 1 to 14, 2020, thus being able to evaluate the consistency of the containment rules and identify possible Sars-Cov-2 local mutations. Our estimations are based on some assumptions and limitations exited.",2020-03-23,"Rovetta,Alessandro;Bhagavathula,AkshayaSrikanth",,215782425,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.19.20038968,05m50voc,
1153,4c0b20ced6658e131d7a180dae0a0b82e30cc00c,BioRxiv;WHO,ReplicationofSARS-CoV-2inhumanrespiratoryepithelium,10.1101/2020.03.20.999029,,,biorxiv,"SARS-CoV-2 emerged by the end of 2019 to rapidly spread in 2020. At present, it is of utmost importance to understand the virus biology and to rapidly assess the potential of existing drugs and develop new active compounds. While some animal models for such studies are under development, most of the research is carried out in the Vero E6 cells. Here, we propose fully differentiated human airway epithelium cultures as a model for studies on the SARS-CoV-2. Further, we also provide basic characteristics of the system.",2020-03-21,"Milewska,Aleksandra;Kula-Pacurar,Anna;Wadas,Jakub;Suder,Agnieszka;Szczepanski,Artur;Dabrowska,Agnieszka;Owczarek,Katarzyna;Ochman,Marek;Stacel,Tomasz;Rajfur,Zenon;Labaj,Pawel;Branicki,Wojciech;Pyrc,Krzysztof",bioRxiv,214722288,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.20.999029,1cc9ig04,
198,7eb8da93320ea097a81497d97ed22bdad6e708dc,Medline;PMC;WHO,AnOunceofPrevention:Coronavirus(COVID-19)andMassGatherings,10.7759/cureus.7345,PMC7089620,32211279,cc-by,"Widespread, non-stop, and often sensational coverage of the coronavirus (COVID-19) has caught many governments flat-footed in efforts to protect the health and safety of their citizens. In response to the current global health event, the World Health Organization (WHO) declared COVID-19 a pandemic. Mass gatherings present a historic challenge in protecting the health and safety of attendees. The majority of the prominent mass gatherings are religious in nature. Global sporting events, such as the Olympics and the World Cup, pose unique health risks to attendees and host nations. Deferment or cancellation of such mass gatherings may exert an extraordinary economic loss to the host nation. Universal adoption of best practices for infection control is the surest way for governments to prepare for mass gatherings. In these uncertain times, it is up to intergovernmental organizations to be the voice of reason.",2020-03-20,"Escher,AllanR",Cureus,214643349,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pubmed/32211279/;https://doi.org/10.7759/cureus.7345,07l9hqsr,
1707,ded8eae8e22763156d8982e409b55b35182380e2,Medline;PMC,Leishmaniainfectionincatsanddogshousedtogetherinananimalshelterrevealsahigherparasiteloadininfecteddogsdespiteagreaterseroprevalenceamongcats,10.1186/s13071-020-3989-3,PMC7083040,32192533,cc-by,"BACKGROUND: An outbreak of leishmaniosis was studied in cats and dogs housed together with no separation in an animal shelter in Israel. METHODS: The study included recording of clinical signs, serology for Leishmania infection by ELISA, PCR of blood for Leishmania DNA by ITS1 HRM and kDNA PCR, parasite quantification, and trapping of sand flies around the shelter. RESULTS: Thirty-seven % (22/60) of the dogs and 75% (50/67) of the cats were seropositive to L. infantum with a significantly higher seropositivity rate in the cat population (χ(2) = 42.160, P < 0.0001). Twenty-five percent (15/60) of the dogs were positive for Leishmania by blood PCR, 12% by the Leishmania ITS1 HRM PCR and 22% by kDNA PCR. Of the cats, 16% (11/67) were positive by kDNA PCR and none by ITS1 HRM PCR. All the PCR-positive animals were infected by L. infantum verified by DNA sequencing and there was no significant difference between the PCR-positivity in the dog and cat populations. Altogether, 43% (26/60) of the dogs and 79% (53/67) of the cats were positive by serology or PCR for L. infantum. The average Leishmania parasite load in the blood of PCR-positive dogs (42,967 parasites/ml) was significantly higher than in PCR-positive cats (1259 parasites/ml) (t((12)) = 2.33, P = 0.037). Dogs that were positive by the Leishmania ITS1 HRM PCR and kDNA PCR had significantly higher parasite loads than dogs positive only by the kDNA PCR (t((11)) = − 3.186580, P < 0.009). No significant effect was found for FIV seropositivity on Leishmania infection in the cats (χ(2) = 0.506, P = 0.777). A higher percentage of Leishmania-positive dogs showed clinical signs compatible with leishmaniosis compared to Leishmania-positive cats (100 vs 52.8%, χ(2) =15.242, P < 0.0001). Phlebotomus perfiliewi, a proven vector of L. infantum, comprised 92% of trapped sand flies. CONCLUSIONS: Comparisons of populations of cats and dogs exposed to sand flies and L. infantum under the same conditions indicated that although a high rate of exposure was detected in cats as manifested by a significantly greater degree of seropositivity, dogs had significantly higher blood parasite loads, and were likely to be more infectious to sand flies than cats. [Image: see text]",2020-03-20,"Baneth,Gad;Nachum-Biala,Yaarit;Zuberi,Adam;Zipori-Barki,Nirit;Orshan,Laor;Kleinerman,Gabriela;Shmueli-Goldin,Ayelet;Bellaiche,Michel;Leszkowicz-Mazuz,Monica;Salant,Harold;Yasur-Landau,Daniel",ParasitVectors,213187189,True,comm_use_subset,https://doi.org/10.1186/s13071-020-3989-3;https://www.ncbi.nlm.nih.gov/pubmed/32192533/,1y2pcsq0,
1541,308b85a5c3d4cad71564cb5f7612c515f393af9d,Elsevier;Medline;PMC,TheregulationmechanismoflncRNAsandmRNAsinseacucumbersunderglobalclimatechanges:Defenseagainstthermalandhypoxicstresses,10.1016/j.scitotenv.2019.136045,PMC7144348,31905562,no-cc,"The aquatic environment can be greatly impacted by thermal and hypoxic stresses, particularly caused by intensified global warming. Hence, there is an urgency to understand the response mechanisms of marine organisms to adverse environment. Although long non-coding RNAs (lncRNAs) are involved in many biological processes, their roles in stress responses still remain unclear. Here, differentially expressed (DE) lncRNAs and mRNAs were identified as responses to environmental stresses in the economically important sea cucumber, Apostichopus japonicus, and their potential roles were explored. Based on a total of 159, 355 and 495 significantly upregulated genes and 230, 518 and 647 significantly downregulated genes identified in the thermal, hypoxic and combination thermal + hypoxic stress treatments, respectively, we constructed DE-lncRNA-mRNA coexpression networks. Among the networks, eight shared pairs were identified from the three treatments, and based on the connectivity degree, MSTRG.27265, MSTRG.19729 and MSTRG.95524 were shown to be crucial lncRNAs. Among all the significantly changed lncRNAs identified by RT-qPCR and sequencing data, binding sites were found in four other lncRNAs (MSTRG.34610, MSTRG.10941, MSTRG.81281 and MSTRG.93731) with Aja-miR-2013-3p, a key miRNA that responds to hypoxia in sea cucumbers. The hypoxia-inducible factor (HIF-1α) was also shown as the possible targeted mRNA of Aja-miR-2013-3p. As indicated by a dual-luciferase reporter assay system, “HIF-1α gene/Aja-miR-2013-3p/MSTRG.34610” network and the “HIF-1α gene/Aja-miR-2013-3p/MSTRG.10941” network may play important roles in sea cucumbers under environmental stresses. Moreover, environmental stress altered the expression of multiple lncRNAs and mRNAs, thus affecting various biological processes in A. japonicus, including immunity, energy metabolism and the cell cycle. At the molecular level, more comprehensive responses were elicited by the combined thermal/hypoxic stress treatment than by individual stresses alone in sea cucumbers. This study lays the groundwork for future research on molecular mechanisms of echinoderm responses to thermal and hypoxic stress in the context of global climate changes.",2020-03-20,"Huo,Da;Sun,Lina;Storey,KennethB.;Zhang,Libin;Liu,Shilin;Sun,Jingchun;Yang,Hongsheng",SciTotalEnviron,210042296,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0048969719360413;https://www.ncbi.nlm.nih.gov/pubmed/31905562/;https://doi.org/10.1016/j.scitotenv.2019.136045;https://api.elsevier.com/content/article/pii/S0048969719360413,1roubx7a,
972,31ecb4b3f8518701183b17951438878162ba4699,MedRxiv;WHO,FavipiravirversusArbidolforCOVID-19:ARandomizedClinicalTrial,10.1101/2020.03.17.20037432,,,medrxiv,"Background No clinically proven effective antiviral strategy exists for the epidemic Coronavirus Disease 2019 (COVID-19). Methods We conducted a prospective, randomized, controlled, open-label multicenter trial involving adult patients with COVID-19. Patients were randomly assigned in a 1:1 ratio to receive conventional therapy plus Umifenovir (Arbidol) (200mg*3/day) or Favipiravir (1600mg*2/first day followed by 600mg*2/day) for 10 days. The primary outcome was clinical recovery rate of Day 7. Latency to relief for pyrexia and cough, the rate of auxiliary oxygen therapy (AOT) or noninvasive mechanical ventilation (NMV) were the secondary outcomes. Safety data were collected for 17 days. Results 240 enrolled COVID-19 patients underwent randomization; 120 patients were assigned to receive Favipiravir (116 assessed), and 120 to receive Arbidol (120 assessed). Clinical recovery rate of Day 7 does not significantly differ between Favipiravir group (71/116) and Arbidol group (62/120) (P=0.1396, difference of recovery rate: 0.0954; 95% CI: -0.0305 to 0.2213). Favipiravir led to shorter latencies to relief for both pyrexia (difference: 1.70 days, P<0.0001) and cough (difference: 1.75 days, P<0.0001). No difference was observed of AOT or NMV rate (both P>0.05). The most frequently observed Favipiravir-associated adverse event was raised serum uric acid (16/116, OR: 5.52, P=0.0014). Conclusions Among patients with COVID-19, Favipiravir, compared to Arbidol, did not significantly improve the clinically recovery rate at Day 7. Favipiravir significantly improved the latency to relief for pyrexia and cough. Adverse effects caused Favipiravir are mild and manageable. This trial is registered with Chictr.org.cn (ChiCTR2000030254).",2020-03-20,"Chen,Chang;Zhang,Yi;Huang,Jianying;Yin,Ping;Cheng,Zhenshun;Wu,Jianyuan;Chen,Song;Zhang,Yongxi;Chen,Bo;Lu,Mengxin;Luo,Yongwen;Ju,Lingao;Zhang,Jingyi;Wang,Xinghuan",,215782631,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.17.20037432,14he8n3u,
851,80e2a364c95cf8d8acf5c56ddbc008c77c6b6cb8,PMC,MultipleparametersrequiredfordiagnosisofCOVID-19inclinicalpractice,10.1016/j.jinf.2020.03.016,PMC7194939,32201156,no-cc,,2020-03-19,"Lei,Pinggui;Fan,Bing;Mao,Jujiang;Wang,Pingxian",JInfect,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194939/,0zkc5w74,
1100,628224850a2206055fd6792b865f83674e3d3c29,Elsevier;Medline;PMC,Areviewofthe2019NovelCoronavirus(COVID-19)basedoncurrentevidence,10.1016/j.ijantimicag.2020.105948,PMC7156162,32201353,no-cc,"The pneumonia caused by novel coronavirus (SARS-CoV-2) in Wuhan, China in December 2019 is a highly contagious disease. The World Health Organization (WHO) has declared the ongoing outbreak as a global public health emergency. Currently, the research on novel coronavirus is still in the primary stage. Based on the current published evidence, we systematically summarizes the epidemiology, clinical characteristics, diagnosis, treatment and prevention of knowledge surrounding COVID-19. This review in the hope of helping the public effectively recognize and deal with the 2019 novel coronavirus (SARS-CoV-2), and providing a reference for future studies.",2020-03-19,"Wang,Li-sheng;Wang,Yi-ru;Ye,Da-wei;Liu,Qing-quan",IntJAntimicrobAgents,214618056,True,custom_license,https://api.elsevier.com/content/article/pii/S0924857920300984;https://www.ncbi.nlm.nih.gov/pubmed/32201353/;https://www.sciencedirect.com/science/article/pii/S0924857920300984?v=s5;https://doi.org/10.1016/j.ijantimicag.2020.105948,1a8uevk8,
1600,c192cf9d7f44ce054a155668fd0fe6aa9c1ce114,Elsevier;Medline;PMC,AdvanceofpromisingtargetsandagentsagainstCOVID-19inChina,10.1016/j.drudis.2020.02.011,PMC7102657,32198066,no-cc,,2020-03-18,"Duan,Yongtao;Zhu,Hai-Liang;Zhou,Chongchen",DrugDiscovToday,214600642,True,custom_license,https://doi.org/10.1016/j.drudis.2020.02.011;https://api.elsevier.com/content/article/pii/S1359644620300982;https://www.ncbi.nlm.nih.gov/pubmed/32198066/;https://www.sciencedirect.com/science/article/pii/S1359644620300982,1u12qr97,
1069,0f0bbda51be06c5872606d245c145bfffb3971e4,Medline;PMC,Assessingtheroleoflivepoultrytradeincommunity-structuredtransmissionofavianinfluenzainChina,10.1073/pnas.1906954117,PMC7084072,32123088,cc-by,"The live poultry trade is thought to play an important role in the spread and maintenance of highly pathogenic avian influenza A viruses (HP AIVs) in Asia. Despite an abundance of small-scale observational studies, the role of the poultry trade in disseminating AIV over large geographic areas is still unclear, especially for developing countries with complex poultry production systems. Here we combine virus genomes and reconstructed poultry transportation data to measure and compare the spatial spread in China of three key subtypes of AIV: H5N1, H7N9, and H5N6. Although it is difficult to disentangle the contribution of confounding factors, such as bird migration and spatial distance, we find evidence that the dissemination of these subtypes among domestic poultry is geographically continuous and likely associated with the intensity of the live poultry trade in China. Using two independent data sources and network analysis methods, we report a regional-scale community structure in China that might explain the spread of AIV subtypes in the country. The identification of this structure has the potential to inform more targeted strategies for the prevention and control of AIV in China.",2020-03-17,"Yang,Qiqi;Zhao,Xiang;Lemey,Philippe;Suchard,MarcA.;Bi,Yuhai;Shi,Weifeng;Liu,Di;Qi,Wenbao;Zhang,Guogang;Stenseth,NilsChr.;Pybus,OliverG.;Tian,Huaiyu",ProcNatlAcadSciUSA,211832637,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pubmed/32123088/;https://doi.org/10.1073/pnas.1906954117,197zzk9w,
1681,41a299cf667231ea83bcee42e0189433b632ad85,Elsevier;Medline;PMC,Porcinereproductiveandrespiratorysyndromevirus(PRRSV)inhibitionwithengineeredCas13d,10.1016/j.jgg.2020.02.006,PMC7118647,32299732,no-cc,,2020-03-17,"Li,Guo;Wang,Xinjie;Liu,Yajing;Lv,Xinyuan;Li,Guanglei;Zhao,Chengcheng;Wang,Dandan;Huang,Xingxu;Hu,Xiaoxiang",JGenetGenomics,214758255,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/32299732/;https://www.sciencedirect.com/science/article/pii/S1673852720300485?v=s5;https://doi.org/10.1016/j.jgg.2020.02.006;https://api.elsevier.com/content/article/pii/S1673852720300485,1wsmizn8,
450,c12d71462529856463c2432d5628d10a0027c404;1ef6e8959a55195ad94ccca73aefed7c2903ebdd;0e8aee033f24849bd29960ef9fcfe9d028d3c4b2,Elsevier;Medline;PMC,InvestigationofthreeclustersofCOVID-19inSingapore:implicationsforsurveillanceandresponsemeasures,10.1016/s0140-6736(20)30528-6,PMC7269710,32192580,no-cc,"BACKGROUND: Three clusters of coronavirus disease 2019 (COVID-19) linked to a tour group from China, a company conference, and a church were identified in Singapore in February, 2020. METHODS: We gathered epidemiological and clinical data from individuals with confirmed COVID-19, via interviews and inpatient medical records, and we did field investigations to assess interactions and possible modes of transmission of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Open source reports were obtained for overseas cases. We reported the median (IQR) incubation period of SARS-CoV-2. FINDINGS: As of Feb 15, 2020, 36 cases of COVID-19 were linked epidemiologically to the first three clusters of circumscribed local transmission in Singapore. 425 close contacts were quarantined. Direct or prolonged close contact was reported among affected individuals, although indirect transmission (eg, via fomites and shared food) could not be excluded. The median incubation period of SARS-CoV-2 was 4 days (IQR 3–6). The serial interval between transmission pairs ranged between 3 days and 8 days. INTERPRETATION: SARS-CoV-2 is transmissible in community settings, and local clusters of COVID-19 are expected in countries with high travel volume from China before the lockdown of Wuhan and institution of travel restrictions. Enhanced surveillance and contact tracing is essential to minimise the risk of widespread transmission in the community. FUNDING: None.",2020-03-17,"Pung,Rachael;Chiew,CalvinJ;Young,BarnabyE;Chin,Sarah;Chen,MarkI-C;Clapham,HannahE;Cook,AlexR;Maurer-Stroh,Sebastian;Toh,MatthiasPHS;Poh,Cuiqin;Low,Mabel;Lum,Joshua;Koh,ValerieTJ;Mak,TzeM;Cui,Lin;Lin,RaymondVTP;Heng,Derrick;Leo,Yee-Sin;Lye,DavidC;Lee,VernonJM",Lancet,212734612,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/32192580/;https://www.sciencedirect.com/science/article/pii/S0140673620305286;https://doi.org/10.1016/s0140-6736(20)30528-6;https://api.elsevier.com/content/article/pii/S0140673620305286,0hnh4n9e,
1403,5daf138e225910628fdfea4f94b36a077392ef01;d16b4d1fb42840f73719a6ecebc277d3ebcf2251,Elsevier;Medline;PMC,"COVID-19infection:Origin,transmission,andcharacteristicsofhumancoronaviruses",10.1016/j.jare.2020.03.005,PMC7113610,32257431,cc-by-nc-nd,"The coronavirus disease 19 (COVID-19) is a highly transmittable and pathogenic viral infection caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which emerged in Wuhan, China and spread around the world. Genomic analysis revealed that SARS-CoV-2 is phylogenetically related to severe acute respiratory syndrome-like (SARS-like) bat viruses, therefore bats could be the possible primary reservoir. The intermediate source of origin and transfer to humans is not known, however, the rapid human to human transfer has been confirmed widely. There is no clinically approved antiviral drug or vaccine available to be used against COVID-19. However, few broad-spectrum antiviral drugs have been evaluated against COVID-19 in clinical trials, resulted in clinical recovery. In the current review, we summarize and comparatively analyze the emergence and pathogenicity of COVID-19 infection and previous human coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV). We also discuss the approaches for developing effective vaccines and therapeutic combinations to cope with this viral outbreak.",2020-03-16,"Shereen,MuhammadAdnan;Khan,Suliman;Kazmi,Abeer;Bashir,Nadia;Siddique,Rabeea",JAdvRes,214758575,True,custom_license,https://api.elsevier.com/content/article/pii/S2090123220300540;https://doi.org/10.1016/j.jare.2020.03.005;https://www.ncbi.nlm.nih.gov/pubmed/32257431/;https://www.sciencedirect.com/science/article/pii/S2090123220300540,1mjaycee,
814,f99704d3a52a14737288ddaa3abf387bad364fe8,MedRxiv;WHO,PredictionoftheCOVID-19outbreakbasedonarealisticstochasticmodel,10.1101/2020.03.10.20033803,,,medrxiv,"The current outbreak of coronavirus disease 2019 (COVID-19) has become a global crisis due to its quick and wide spread over the world. A good understanding of the dynamic of the disease would greatly enhance the control and prevention of COVID-19. However, to the best of our knowledge, the unique features of the outbreak have limited the applications of all existing models. In this paper, a novel stochastic model is proposed which aims to account for the unique transmission dynamics of COVID-19 and capture the effects of intervention measures implemented in Mainland China. We find that, (1) instead of aberration, there is a remarkable amount of asymptomatic individuals, (2) an individual with symptoms is approximately twice more likely to pass the disease to others than that of an asymptomatic patient, (3) the transmission rate has reduced significantly since the implementation of control measures in Mainland China, (4) it is expected that the epidemic outbreak would be contained by early March in the the selected provinces and cities.",2020-03-13,"Zhang,Yuan;You,Chong;Cai,Zhenghao;Sun,Jiarui;Hu,Wenjie;Zhou,Xiao-Hua",,216237138,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.10.20033803,0xzsa21a,
1245,3c9e3ca9157df93771662c0a330bf2f75bfdbca2,MedRxiv;WHO,AnalysisclinicalfeaturesofCOVID-19infectioninsecondaryepidemicareaandreportpotentialbiomarkersinevaluation,10.1101/2020.03.10.20033613,,,medrxiv,"Objective: Based on the clinical characteristics of infected patients with novel coronavirus in secondary epidemic areas,we aimed to identify potential biomarkers for the evaluation of novel coronavirus-infected patients,guide the diagnosis and treatment of this disease in secondary epidemic areas and provide a reference for the clinical prevention and control of this epidemic situation. Methods: The clinical data of 33 patients with respiratory symptoms caused by the novel coronavirus in Wenzhou city from January 15 to February 12,2020,were thoroughly reviewed. At the onset of the disease,we found that the primary symptoms were fever,cough,fatigue,chest tightness,chest pain and specific blood test results. According to the patients'histories,the patients were divided into two groups: those who spent time in the main epidemic area and those who did not spend time in the main epidemic area. The differences in the clinical manifestations between these two groups were analyzed. Results: The main clinical symptoms of patients infected with novel coronavirus in the secondary epidemic area were respiratory tract ailments and systemic symptoms. After grouping patients based on the presence or absence of residency in or travel history to the main epidemic area, there was no significant difference between the baseline data of these two groups, and there were no significant differences in symptoms and signs between the two groups (P>0.05). Some patients had abnormally increased serum amyloid protein A (SAA). There were statistically significant differences in the leukocyte count/C-reactive protein,monocyte ratio/C-reactive protein,neutrophil count/C-reactive protein,monocyte count/C-reactive protein and hemoglobin/C-reactive protein values between the two groups (P < 0.05). Conclusion: Respiratory tract ailments and systemic symptoms were the primary symptoms of novel coronavirus infection in the secondary epidemic area; these symptoms are not typical. The abnormal increase in serum amyloid protein (SAA) may be used as an auxiliary index for diagnosis and treatment. CRP changes before other blood parameters and thus may be an effective evaluation index for patients with COVID-19 infection.",2020-03-13,"Ji,Weiping;Bishnu,Gautam;Cai,Zhenzhai;Shen,Xian",,216266902,True,biorxiv_medrxiv,https://doi.org/10.1101/2020.03.10.20033613,1frc4zya,
